"","lon","lat","sif"
"1",-52.68,-22.42,0.133296966552734
"2",-52.67,-22.41,0.46580696105957
"3",-52.65,-22.43,0.209206581115723
"4",-52.62,-22.56,0.289244651794434
"5",-52.61,-22.42,0.403236389160156
"6",-52.61,-22.39,0.444448471069336
"7",-52.59,-22.54,0.122738838195801
"8",-52.59,-22.31,0.476741790771484
"9",-52.56,-22.45,0.178238868713379
"10",-52.55,-22.46,0.0277624130249023
"11",-52.54,-22.39,0.121045112609863
"12",-52.54,-22.37,0.282695770263672
"13",-52.52,-22.36,0.384213447570801
"14",-52.51,-22.46,0.488561630249023
"15",-52.51,-22.42,0.0903558731079102
"16",-52.51,-22.35,0.0531225204467773
"17",-52.48,-22.51,0.263125419616699
"18",-52.47,-22.55,0.0782184600830078
"19",-52.41,-22.42,0.0515317916870117
"20",-52.41,-22.32,0.153929710388184
"21",-52.41,-22.25,0.53206729888916
"22",-52.39,-22.53,0.0686016082763672
"23",-52.39,-22.22,0.936298370361328
"24",-52.37,-22.52,0.316679000854492
"25",-52.37,-22.36,0.224574089050293
"26",-52.37,-22.27,0.228645324707031
"27",-52.36,-22.45,0.330074310302734
"28",-52.36,-22.3,0.0521478652954102
"29",-52.35,-22.48,0.252864837646484
"30",-52.34,-22.58,0.120021820068359
"31",-52.34,-22.33,0.216421127319336
"32",-52.33,-22.5,0.640972137451172
"33",-52.33,-22.42,0.139116287231445
"34",-52.32,-22.5,0.236135005950928
"35",-52.3,-22.6,0.200154304504395
"36",-52.3,-22.58,0.348232269287109
"37",-51.76,-21.41,0.460241317749023
"38",-51.75,-21.45,0.143817901611328
"39",-51.66,-21.95,0.718461990356445
"40",-51.52,-20.67,0.344371795654297
"41",-51.44,-20.85,0.376956939697266
"42",-51.44,-20.58,0.583976745605469
"43",-51.43,-20.7,0.259914398193359
"44",-51.42,-20.71,0.392227172851562
"45",-51.41,-21.06,0.549551963806152
"46",-51.41,-20.71,0.253454208374023
"47",-51.39,-21.13,0.423000335693359
"48",-51.37,-21.15,0.508605003356934
"49",-51.36,-21.14,0.216508865356445
"50",-51.36,-21.13,0.266849517822266
"51",-51.34,-20.41,0.333296775817871
"52",-51.32,-20.42,0.292644500732422
"53",-51.31,-21.38,0.149788856506348
"54",-51.31,-20.44,0.101773262023926
"55",-51.3,-21.67,0.302203178405762
"56",-51.3,-21.56,0.626609802246094
"57",-51.3,-21.31,0.248204231262207
"58",-51.3,-20.53,0.211812973022461
"59",-51.29,-21.59,0.287617683410645
"60",-51.29,-20.47,0.362886428833008
"61",-51.28,-21.76,0.248510360717773
"62",-51.28,-21.65,0.150179862976074
"63",-51.27,-21.78,0.383049011230469
"64",-51.27,-21.65,0.286056518554688
"65",-51.27,-21.28,0.354367256164551
"66",-51.27,-20.58,0.200009346008301
"67",-51.27,-20.56,0.2091064453125
"68",-51.27,-20.52,0.371310234069824
"69",-51.26,-21.85,0.561555862426758
"70",-51.26,-21.6,0.172689437866211
"71",-51.26,-20.39,0.238385200500488
"72",-51.25,-21.85,0.356288909912109
"73",-51.25,-20.53,0.353734970092773
"74",-51.24,-21.83,0.311222076416016
"75",-51.24,-20.55,1.61598682403564
"76",-51.24,-20.53,0.179069519042969
"77",-51.24,-20.41,0.0327873229980469
"78",-51.24,-20.39,0.111831665039062
"79",-51.23,-21.83,0.321497917175293
"80",-51.23,-20.58,0.392267227172852
"81",-51.23,-20.54,0.0621604919433594
"82",-51.23,-20.51,0.114341735839844
"83",-51.22,-20.93,0.405734062194824
"84",-51.22,-20.73,0.700675964355469
"85",-51.22,-20.68,0.53813362121582
"86",-51.22,-20.48,0.0362586975097656
"87",-51.22,-20.43,0.265435218811035
"88",-51.22,-20.36,0.64578914642334
"89",-51.21,-22.06,0.0739707946777344
"90",-51.2,-21.92,0.14639949798584
"91",-51.2,-21.91,0.341303825378418
"92",-51.2,-21.82,0.269950866699219
"93",-51.2,-20.87,0.169376373291016
"94",-51.2,-20.75,0.187252998352051
"95",-51.2,-20.58,0.289352416992188
"96",-51.2,-20.56,0.292140960693359
"97",-51.19,-21.96,0.168435096740723
"98",-51.19,-21.8,0.040374755859375
"99",-51.19,-20.9,0.290402412414551
"100",-51.19,-20.56,0.376646041870117
"101",-51.18,-21.93,0.296553611755371
"102",-51.18,-21.88,0.22020149230957
"103",-51.18,-20.9,0.0549345016479492
"104",-51.17,-20.88,0.404532432556152
"105",-51.17,-20.79,0.0552310943603516
"106",-51.17,-20.53,0.149289131164551
"107",-51.16,-21.88,0.230790138244629
"108",-51.16,-20.95,0.136140823364258
"109",-51.16,-20.77,0.0676641464233398
"110",-51.15,-22.23,0.294765472412109
"111",-51.15,-21.99,0.195794105529785
"112",-51.15,-21.07,0.133382797241211
"113",-51.15,-20.71,0.161626815795898
"114",-51.14,-21.18,0.0879688262939453
"115",-51.14,-21.01,0.153022766113281
"116",-51.14,-20.99,0.172147750854492
"117",-51.14,-20.97,0.40383243560791
"118",-51.14,-20.96,0.266697883605957
"119",-51.13,-22.09,0.518610954284668
"120",-51.12,-21.81,0.280313491821289
"121",-51.11,-21.89,0.353385925292969
"122",-51.11,-21.37,0.14664363861084
"123",-51.1,-22.15,0.199947357177734
"124",-51.1,-21.4,0.23460865020752
"125",-51.1,-21.03,0.0104541778564453
"126",-51.09,-22.28,0.394227027893066
"127",-51.09,-21.52,0.141421318054199
"128",-51.09,-21.5,0.161551475524902
"129",-51.09,-21.23,0.195850372314453
